January 2023 Contiguous U.S. County Maximum Temperature,,,,,,
Units: Degrees Fahrenheit,,,,,,
Missing: -99,,,,,,
Period of Record: 129 Years,,,,,,
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
KS-153,Rawlins County,Kansas,36.7,33,-2.7,39.4
KS-155,Reno County,Kansas,45.8,108,5.3,40.5
KS-157,Republic County,Kansas,39.4,93,4.2,35.2
KS-159,Rice County,Kansas,44.5,101,5.1,39.4
KS-161,Riley County,Kansas,41.5,100,4.6,36.9
KS-163,Rooks County,Kansas,39.8,57,0.4,39.4
KS-165,Rush County,Kansas,42.6,70,2.2,40.4
KS-167,Russell County,Kansas,42.2,78,2.9,39.3
KS-169,Saline County,Kansas,42.8,96,4.7,38.1
KS-171,Scott County,Kansas,42.8,61,1.2,41.6
KS-173,Sedgwick County,Kansas,47.7,114,6.6,41.1
KS-175,Seward County,Kansas,47.6,77,2.3,45.3
KS-177,Shawnee County,Kansas,43,109,5.8,37.2
KS-179,Sheridan County,Kansas,38.5,43,-1,39.5
KS-181,Sherman County,Kansas,36,32,-3.8,39.8
KS-183,Smith County,Kansas,38.7,67,1.2,37.5
KS-185,Stafford County,Kansas,44.8,98,4.7,40.1
KS-187,Stanton County,Kansas,46.4,63,1.5,44.9
KS-189,Stevens County,Kansas,46.7,62,1.1,45.6
KS-191,Sumner County,Kansas,49.9,117,7.6,42.3
KS-193,Thomas County,Kansas,37.7,42,-2,39.7
KS-195,Trego County,Kansas,40.5,51,-0.3,40.8
KS-197,Wabaunsee County,Kansas,42.9,109,5.9,37
KS-199,Wallace County,Kansas,39,40,-1.4,40.4
KS-201,Washington County,Kansas,38.5,90,3.2,35.3
KS-203,Wichita County,Kansas,42,56,0.6,41.4
KS-205,Wilson County,Kansas,48.4,119,6.8,41.6
KS-207,Woodson County,Kansas,47.2,118,6.9,40.3
KS-209,Wyandotte County,Kansas,44,116,7,37
KY-001,Adair County,Kentucky,52.8,124,8.7,44.1
KY-003,Allen County,Kentucky,54.3,126,8.7,45.6
KY-005,Anderson County,Kentucky,50.1,125,8.8,41.3
KY-007,Ballard County,Kentucky,50.9,124,7.8,43.1
KY-009,Barren County,Kentucky,53.7,126,8.4,45.3
KY-011,Bath County,Kentucky,50.7,122,8.7,42
KY-013,Bell County,Kentucky,51.6,120,7.2,44.4
KY-015,Boone County,Kentucky,46.2,121,7.8,38.4
KY-017,Bourbon County,Kentucky,50.1,125,9.2,40.9
KY-019,Boyd County,Kentucky,51.1,121,8.7,42.4
KY-021,Boyle County,Kentucky,50.5,122,8.6,41.9
KY-023,Bracken County,Kentucky,48.9,125,9.2,39.7
KY-025,Breathitt County,Kentucky,52,120,7.7,44.3
KY-027,Breckinridge County,Kentucky,50.8,125,8.5,42.3
KY-029,Bullitt County,Kentucky,50.3,123,8.5,41.8
KY-031,Butler County,Kentucky,54.3,129,10.6,43.7
KY-033,Caldwell County,Kentucky,52.8,125,9.2,43.7
KY-035,Calloway County,Kentucky,52.2,120,6.9,45.3
KY-037,Campbell County,Kentucky,46.8,122,7.8,39
KY-039,Carlisle County,Kentucky,51.5,124,7.9,43.6
KY-041,Carroll County,Kentucky,48.6,126,8.9,39.7
KY-043,Carter County,Kentucky,50.7,123,8.6,42.1
KY-045,Casey County,Kentucky,51.3,122,8.6,42.7
KY-047,Christian County,Kentucky,53.4,126,9,44.4
KY-049,Clark County,Kentucky,50.4,122,8.7,41.7
KY-051,Clay County,Kentucky,52.3,121,7.6,44.7
KY-053,Clinton County,Kentucky,53.5,122,8.3,45.2
KY-055,Crittenden County,Kentucky,51.3,126,8.7,42.6
KY-057,Cumberland County,Kentucky,54.3,123,8.4,45.9
KY-059,Daviess County,Kentucky,50.2,124,8.2,42
KY-061,Edmonson County,Kentucky,53.7,127,9.6,44.1
KY-063,Elliott County,Kentucky,51.3,121,8.6,42.7
KY-065,Estill County,Kentucky,51.3,121,8.2,43.1
KY-067,Fayette County,Kentucky,49.9,123,9,40.9
KY-069,Fleming County,Kentucky,50.1,123,8.9,41.2
KY-071,Floyd County,Kentucky,52.5,121,7.6,44.9
KY-073,Franklin County,Kentucky,50,125,8.9,41.1
KY-075,Fulton County,Kentucky,52.1,123,7.8,44.3
KY-077,Gallatin County,Kentucky,48.4,126,8.8,39.6
KY-079,Garrard County,Kentucky,50.7,121,8.5,42.2
KY-081,Grant County,Kentucky,48.3,125,8.8,39.5
KY-083,Graves County,Kentucky,51.6,123,7.4,44.2
KY-085,Grayson County,Kentucky,52.7,128,9.6,43.1
KY-087,Green County,Kentucky,52.9,125,9,43.9
KY-089,Greenup County,Kentucky,49.9,122,8.5,41.4
KY-091,Hancock County,Kentucky,49.7,121,7.7,42
KY-093,Hardin County,Kentucky,51.2,126,9.1,42.1
KY-095,Harlan County,Kentucky,49.3,120,6.8,42.5
KY-097,Harrison County,Kentucky,49.7,125,9.4,40.3
KY-099,Hart County,Kentucky,53.1,126,9.3,43.8
KY-101,Henderson County,Kentucky,49.3,122,7.7,41.6
KY-103,Henry County,Kentucky,48.9,124,8.8,40.1
KY-105,Hickman County,Kentucky,51.8,123,7.7,44.1
KY-107,Hopkins County,Kentucky,53.2,128,10,43.2
KY-109,Jackson County,Kentucky,51,122,8,43
KY-111,Jefferson County,Kentucky,49.5,123,8.3,41.2
KY-113,Jessamine County,Kentucky,50.2,121,8.8,41.4
KY-115,Johnson County,Kentucky,52.5,122,8.3,44.2
KY-117,Kenton County,Kentucky,46.3,121,7.7,38.6
KY-119,Knott County,Kentucky,51.2,120,7,44.2
KY-121,Knox County,Kentucky,52.7,121,7.6,45.1
KY-123,Larue County,Kentucky,51.7,125,9.2,42.5
KY-125,Laurel County,Kentucky,51.9,121,7.7,44.2
KY-127,Lawrence County,Kentucky,52,121,8.5,43.5
KY-129,Lee County,Kentucky,51.8,121,7.9,43.9
KY-131,Leslie County,Kentucky,51.4,121,7.4,44
KY-133,Letcher County,Kentucky,49.8,118,6.3,43.5
KY-135,Lewis County,Kentucky,49.7,123,8.8,40.9
KY-137,Lincoln County,Kentucky,50.7,122,8.4,42.3
KY-139,Livingston County,Kentucky,51,123,8,43
KY-141,Logan County,Kentucky,53.4,126,8.8,44.6
KY-143,Lyon County,Kentucky,52.2,124,8.1,44.1
KY-145,McCracken County,Kentucky,51.5,125,8.3,43.2
KY-147,McCreary County,Kentucky,52,121,7.3,44.7
KY-149,McLean County,Kentucky,52.3,128,9.8,42.5
KY-151,Madison County,Kentucky,50.8,121,8.4,42.4
KY-153,Magoffin County,Kentucky,52,120,8.1,43.9
KY-155,Marion County,Kentucky,51.3,123,8.7,42.6
KY-157,Marshall County,Kentucky,51.7,122,7.4,44.3
KY-159,Martin County,Kentucky,52.6,122,8,44.6
KY-161,Mason County,Kentucky,49.5,125,9.4,40.1
KY-163,Meade County,Kentucky,50,123,8.3,41.7
KY-165,Menifee County,Kentucky,50.7,122,8.3,42.4
KY-167,Mercer County,Kentucky,50.4,122,8.8,41.6
KY-169,Metcalfe County,Kentucky,53.3,124,8.5,44.8
KY-171,Monroe County,Kentucky,54.2,124,8.2,46
KY-173,Montgomery County,Kentucky,50.5,122,8.8,41.7
KY-175,Morgan County,Kentucky,51.5,120,8.3,43.2
KY-177,Muhlenberg County,Kentucky,54.3,129,10.8,43.5
KY-179,Nelson County,Kentucky,50.7,124,8.7,42
KY-181,Nicholas County,Kentucky,50,124,9.2,40.8
KY-183,Ohio County,Kentucky,53.2,128,10.5,42.7
KY-185,Oldham County,Kentucky,48.3,123,8.2,40.1
KY-187,Owen County,Kentucky,49,125,9,40
KY-189,Owsley County,Kentucky,52,120,7.7,44.3
KY-191,Pendleton County,Kentucky,48.5,125,8.7,39.8
KY-193,Perry County,Kentucky,51.4,121,7.1,44.3
KY-195,Pike County,Kentucky,51.8,121,7.2,44.7
KY-197,Powell County,Kentucky,51.1,122,8.3,42.8
KY-199,Pulaski County,Kentucky,51.9,122,8,43.9
KY-201,Robertson County,Kentucky,49.7,125,9.4,40.3
KY-203,Rockcastle County,Kentucky,51,122,8.2,42.8
KY-205,Rowan County,Kentucky,50.5,122,8.4,42.1
KY-207,Russell County,Kentucky,52.9,123,8.5,44.4
KY-209,Scott County,Kentucky,49.6,125,9.1,40.5
KY-211,Shelby County,Kentucky,49.2,124,8.7,40.5
KY-213,Simpson County,Kentucky,53.9,126,9,44.9
KY-215,Spencer County,Kentucky,49.8,123,8.5,41.3
KY-217,Taylor County,Kentucky,52,125,8.9,43.1
KY-219,Todd County,Kentucky,53,125,8.4,44.6
KY-221,Trigg County,Kentucky,53.5,125,8.6,44.9
KY-223,Trimble County,Kentucky,48,125,8.6,39.4
KY-225,Union County,Kentucky,50.4,124,8.5,41.9
KY-227,Warren County,Kentucky,54.1,127,9.4,44.7
KY-229,Washington County,Kentucky,50.6,123,8.7,41.9
KY-231,Wayne County,Kentucky,52.7,122,8.1,44.6
KY-233,Webster County,Kentucky,51.6,126,9.3,42.3
KY-235,Whitley County,Kentucky,52.4,121,7.3,45.1
KY-237,Wolfe County,Kentucky,51.4,120,8.1,43.3
KY-239,Woodford County,Kentucky,50.1,124,9,41.1
LA-001,Acadia Parish,Louisiana,67.4,118,5.6,61.8
LA-003,Allen Parish,Louisiana,66.7,120,5.7,61
LA-005,Ascension Parish,Louisiana,68.7,122,6.6,62.1
LA-007,Assumption Parish,Louisiana,69.1,119,6.5,62.6
LA-009,Avoyelles Parish,Louisiana,65.4,114,5.3,60.1
LA-011,Beauregard Parish,Louisiana,66.8,123,6.3,60.5
LA-013,Bienville Parish,Louisiana,62.6,119,6.7,55.9
LA-015,Bossier Parish,Louisiana,62.5,120,6.7,55.8
LA-017,Caddo Parish,Louisiana,63.1,121,6.9,56.2
LA-019,Calcasieu Parish,Louisiana,67.3,121,6.2,61.2
LA-021,Caldwell Parish,Louisiana,64,121,6.9,57.1
LA-023,Cameron Parish,Louisiana,67.1,121,6.2,60.9
LA-025,Catahoula Parish,Louisiana,65.1,121,6.7,58.4
LA-027,Claiborne Parish,Louisiana,61.5,119,6.4,55.1
LA-029,Concordia Parish,Louisiana,65.6,120,6.4,59.2
LA-031,De Soto Parish,Louisiana,63.7,121,6.5,57.2
LA-033,East Baton Rouge Parish,Louisiana,67.9,119,6.3,61.6
LA-035,East Carroll Parish,Louisiana,62.6,122,7.4,55.2
LA-037,East Feliciana Parish,Louisiana,66.6,116,5.6,61
LA-039,Evangeline Parish,Louisiana,66.3,116,5.5,60.8
LA-041,Franklin Parish,Louisiana,64.7,125,7.5,57.2
LA-043,Grant Parish,Louisiana,64.1,114,5.3,58.8
LA-045,Iberia Parish,Louisiana,67.9,119,6,61.9
LA-047,Iberville Parish,Louisiana,68.1,118,6.1,62
LA-049,Jackson Parish,Louisiana,62.4,118,6.5,55.9
LA-051,Jefferson Parish,Louisiana,68.5,120,6,62.5
LA-053,Jefferson Davis Parish,Louisiana,67.2,117,5.4,61.8
LA-055,Lafayette Parish,Louisiana,68,120,6.2,61.8
LA-057,Lafourche Parish,Louisiana,69,119,5.9,63.1
LA-059,La Salle Parish,Louisiana,64.5,120,6.1,58.4
LA-061,Lincoln Parish,Louisiana,61.8,118,6.6,55.2
LA-063,Livingston Parish,Louisiana,68.1,120,6.4,61.7
LA-065,Madison Parish,Louisiana,64.1,123,7.5,56.6
LA-067,Morehouse Parish,Louisiana,61.8,119,6.5,55.3
LA-069,Natchitoches Parish,Louisiana,63.7,113,5.1,58.6
LA-071,Orleans Parish,Louisiana,67.8,121,6.5,61.3
LA-073,Ouachita Parish,Louisiana,62.3,118,6.3,56
LA-075,Plaquemines Parish,Louisiana,67.9,120,5.9,62
LA-077,Pointe Coupee Parish,Louisiana,66.5,114,5,61.5
LA-079,Rapides Parish,Louisiana,65.3,116,5.6,59.7
LA-081,Red River Parish,Louisiana,63.4,118,6.4,57
LA-083,Richland Parish,Louisiana,63.2,121,6.8,56.4
LA-085,Sabine Parish,Louisiana,64.2,115,5.6,58.6
LA-087,St. Bernard Parish,Louisiana,67.3,121,6.4,60.9
LA-089,St. Charles Parish,Louisiana,69.2,121,6.3,62.9
LA-091,St. Helena Parish,Louisiana,66.9,118,6.3,60.6
LA-093,St. James Parish,Louisiana,69.1,120,6.6,62.5
LA-095,St. John the Baptist Parish,Louisiana,68.9,121,6.5,62.4
LA-097,St. Landry Parish,Louisiana,66.7,117,5.5,61.2
LA-099,St. Martin Parish,Louisiana,68.2,119,6,62.2
LA-101,St. Mary Parish,Louisiana,67.8,116,5.9,61.9
LA-103,St. Tammany Parish,Louisiana,68,124,6.9,61.1
LA-105,Tangipahoa Parish,Louisiana,67.4,120,6.4,61
LA-107,Tensas Parish,Louisiana,65.3,126,7.5,57.8
LA-109,Terrebonne Parish,Louisiana,69,118,5.9,63.1
LA-111,Union Parish,Louisiana,61.8,119,6.5,55.3
LA-113,Vermilion Parish,Louisiana,67.7,119,5.9,61.8
LA-115,Vernon Parish,Louisiana,65.7,118,6,59.7
LA-117,Washington Parish,Louisiana,67.1,120,6.6,60.5
LA-119,Webster Parish,Louisiana,62.1,120,6.5,55.6
LA-121,West Baton Rouge Parish,Louisiana,67.8,117,6,61.8
LA-123,West Carroll Parish,Louisiana,62,122,6.9,55.1
LA-125,West Feliciana Parish,Louisiana,65.8,114,4.9,60.9
LA-127,Winn Parish,Louisiana,63.2,117,5.5,57.7
ME-001,Androscoggin County,Maine,35.8,127,8.1,27.7
ME-003,Aroostook County,Maine,26.6,124,6.8,19.8
ME-005,Cumberland County,Maine,36.6,124,7.1,29.5
ME-007,Franklin County,Maine,30.2,128,8.5,21.7
ME-009,Hancock County,Maine,36.4,128,8.3,28.1
ME-011,Kennebec County,Maine,35.8,129,8.5,27.3
ME-013,Knox County,Maine,37.1,126,7.5,29.6
ME-015,Lincoln County,Maine,37.3,126,7.7,29.6
ME-017,Oxford County,Maine,33.4,127,8.3,25.1
ME-019,Penobscot County,Maine,32.8,128,8.5,24.3
ME-021,Piscataquis County,Maine,29,126,8.3,20.7
ME-023,Sagadahoc County,Maine,37.4,127,7.7,29.7
ME-025,Somerset County,Maine,29.3,126,8.4,20.9
ME-027,Waldo County,Maine,35.8,128,8.3,27.5
ME-029,Washington County,Maine,35.1,127,7.8,27.3
ME-031,York County,Maine,38.2,128,7.6,30.6
MD-001,Allegany County,Maryland,45.6,119,7.4,38.3
MD-003,Anne Arundel County,Maryland,52.3,127,9.9,42.4
MD-005,Baltimore County,Maryland,49.5,125,9.6,39.9
MD-009,Calvert County,Maryland,53,127,9.6,43.4
MD-011,Caroline County,Maryland,52.3,126,9.7,42.6
MD-013,Carroll County,Maryland,47.8,124,9.2,38.6
MD-015,Cecil County,Maryland,48.6,125,9.1,39.5
MD-017,Charles County,Maryland,53,126,9.2,43.8
MD-019,Dorchester County,Maryland,53.7,127,10.2,43.5
MD-021,Frederick County,Maryland,47.8,125,9.3,38.5
MD-023,Garrett County,Maryland,41.6,119,6.9,34.7
MD-025,Harford County,Maryland,48.8,125,9.2,39.6
MD-027,Howard County,Maryland,50.2,127,10.1,40.1
MD-029,Kent County,Maryland,50,124,8.6,41.4
MD-031,Montgomery County,Maryland,49.9,125,9.8,40.1
MD-033,Prince George's County,Maryland,52.1,126,9.5,42.6
MD-035,Queen Anne's County,Maryland,50.9,125,9,41.9
MD-037,St. Mary's County,Maryland,53.7,127,9.6,44.1
MD-039,Somerset County,Maryland,53.8,126,9.2,44.6
MD-041,Talbot County,Maryland,52,126,9.4,42.6
MD-043,Washington County,Maryland,47.1,123,8.5,38.6
MD-045,Wicomico County,Maryland,54.6,127,10.3,44.3
MD-047,Worcester County,Maryland,54.1,126,9.3,44.8
MD-510,Baltimore City,Maryland,52.2,127,10.9,41.3
MD-511,"Washington, D.C.",District of Columbia,51.8,126,9.5,42.3
MA-001,Barnstable County,Massachusetts,47,129,9.8,37.2
MA-003,Berkshire County,Massachusetts,38.2,124,8.4,29.8
MA-005,Bristol County,Massachusetts,45.3,128,8.7,36.6
MA-007,Dukes County,Massachusetts,47.2,129,9.3,37.9
MA-009,Essex County,Massachusetts,42.6,127,8.9,33.7
MA-011,Franklin County,Massachusetts,38.9,125,8.1,30.8
MA-013,Hampden County,Massachusetts,41,127,8.5,32.6
MA-015,Hampshire County,Massachusetts,39.8,125,7.9,31.9
MA-017,Middlesex County,Massachusetts,42.9,128,9.1,33.8
MA-019,Nantucket County,Massachusetts,47.2,129,9.5,37.7
MA-021,Norfolk County,Massachusetts,44.1,128,9.1,35
MA-023,Plymouth County,Massachusetts,45.9,128,9.3,36.6
MA-025,Suffolk County,Massachusetts,44.2,128,9.4,34.8
MA-027,Worcester County,Massachusetts,41.3,128,9.1,32.2
MI-001,Alcona County,Michigan,32.4,121,6.2,26.2
MI-003,Alger County,Michigan,29.1,120,6.3,22.8
MI-005,Allegan County,Michigan,37,120,6.2,30.8
MI-007,Alpena County,Michigan,32.4,121,6.3,26.1
MI-009,Antrim County,Michigan,32.3,123,6.7,25.6
MI-011,Arenac County,Michigan,34.3,123,6.8,27.5
MI-013,Baraga County,Michigan,25.9,118,6.7,19.2
MI-015,Barry County,Michigan,36.1,120,6.6,29.5
MI-017,Bay County,Michigan,35.1,121,7.2,27.9
MI-019,Benzie County,Michigan,32.6,121,6.8,25.8
MI-021,Berrien County,Michigan,38.7,122,7.4,31.3
MI-023,Branch County,Michigan,37.4,121,7.7,29.7
MI-025,Calhoun County,Michigan,36.7,121,7.2,29.5
MI-027,Cass County,Michigan,38.4,123,8.1,30.3
MI-029,Charlevoix County,Michigan,32,122,6.3,25.7
MI-031,Cheboygan County,Michigan,31.3,119,6.4,24.9
MI-033,Chippewa County,Michigan,28.8,118,6.3,22.5
MI-035,Clare County,Michigan,33,123,6.9,26.1
MI-037,Clinton County,Michigan,36.2,122,7.5,28.7
MI-039,Crawford County,Michigan,31.4,121,6.6,24.8
MI-041,Delta County,Michigan,30.2,119,6.3,23.9
MI-043,Dickinson County,Michigan,27.1,116,5.9,21.2
MI-045,Eaton County,Michigan,36.3,121,7.3,29.1
MI-047,Emmet County,Michigan,31.2,120,6.5,24.7
MI-049,Genesee County,Michigan,36.6,122,7.9,28.7
MI-051,Gladwin County,Michigan,34,123,6.8,27.2
MI-053,Gogebic County,Michigan,25.1,113,6.3,18.8
MI-055,Grand Traverse County,Michigan,33.3,122,7.3,26
MI-057,Gratiot County,Michigan,35.4,122,7.4,28
MI-059,Hillsdale County,Michigan,37.2,121,8,29.2
MI-061,Houghton County,Michigan,27.4,119,7.1,20.3
MI-063,Huron County,Michigan,35.4,123,8.5,26.9
MI-065,Ingham County,Michigan,36.4,122,7.7,28.7
MI-067,Ionia County,Michigan,35.6,121,6.9,28.7
MI-069,Iosco County,Michigan,33.6,123,6.6,27
MI-071,Iron County,Michigan,25.3,115,6.3,19
MI-073,Isabella County,Michigan,34.2,121,7.2,27
MI-075,Jackson County,Michigan,36.5,121,7.7,28.8
MI-077,Kalamazoo County,Michigan,37.2,121,7,30.2
MI-079,Kalkaska County,Michigan,32.2,122,7,25.2
MI-081,Kent County,Michigan,35.6,120,6.3,29.3
MI-083,Keweenaw County,Michigan,27.8,121,7.4,20.4
MI-085,Lake County,Michigan,33.4,121,5.9,27.5
MI-087,Lapeer County,Michigan,36.4,122,8.2,28.2
MI-089,Leelanau County,Michigan,32.6,121,6.9,25.7
MI-091,Lenawee County,Michigan,37.8,122,7.9,29.9
MI-093,Livingston County,Michigan,36.3,122,7.7,28.6
MI-095,Luce County,Michigan,27.2,113,4.8,22.4
MI-097,Mackinac County,Michigan,28.9,117,5.8,23.1
MI-099,Macomb County,Michigan,37.8,122,8,29.8
MI-101,Manistee County,Michigan,32.8,119,5.9,26.9
MI-103,Marquette County,Michigan,26.8,117,6.2,20.6
MI-105,Mason County,Michigan,33.4,118,5.4,28
MI-107,Mecosta County,Michigan,33.8,120,6.4,27.4
MI-109,Menominee County,Michigan,30,117,6.1,23.9
MI-111,Midland County,Michigan,34.9,123,7.2,27.7
MI-113,Missaukee County,Michigan,32.4,122,7,25.4
MI-115,Monroe County,Michigan,38.8,121,7.7,31.1
MI-117,Montcalm County,Michigan,34.6,121,6.7,27.9
MI-119,Montmorency County,Michigan,31.6,121,6.4,25.2
MI-121,Muskegon County,Michigan,35.7,121,6.1,29.6
MI-123,Newaygo County,Michigan,34.6,121,6.2,28.4
MI-125,Oakland County,Michigan,36.8,122,8,28.8
MI-127,Oceana County,Michigan,34.4,121,6.2,28.2
MI-129,Ogemaw County,Michigan,32.8,123,6.8,26
MI-131,Ontonagon County,Michigan,26.3,112,6.3,20
MI-133,Osceola County,Michigan,32.7,123,6.6,26.1
MI-135,Oscoda County,Michigan,31.6,120,6.4,25.2
MI-137,Otsego County,Michigan,30.7,122,6.7,24
MI-139,Ottawa County,Michigan,36.4,119,5.9,30.5
MI-141,Presque Isle County,Michigan,31.7,120,6.3,25.4
MI-143,Roscommon County,Michigan,32.3,122,6.8,25.5
MI-145,Saginaw County,Michigan,35.9,122,7.6,28.3
MI-147,St. Clair County,Michigan,37,122,7.9,29.1
MI-149,St. Joseph County,Michigan,38.3,121,8,30.3
MI-151,Sanilac County,Michigan,35.6,123,8.1,27.5
MI-153,Schoolcraft County,Michigan,29.5,118,6,23.5
MI-155,Shiawassee County,Michigan,36.1,122,7.5,28.6
MI-157,Tuscola County,Michigan,35.8,122,8,27.8
MI-159,Van Buren County,Michigan,38,121,7.1,30.9
MI-161,Washtenaw County,Michigan,36.8,122,7.4,29.4
MI-163,Wayne County,Michigan,38.3,122,7.6,30.7
MI-165,Wexford County,Michigan,32.4,123,6.7,25.7
MN-001,Aitkin County,Minnesota,23.6,115,7.8,15.8
MN-003,Anoka County,Minnesota,25.5,102,6,19.5
MN-005,Becker County,Minnesota,20.6,100,6.7,13.9
MN-007,Beltrami County,Minnesota,20.6,111,7.7,12.9
MN-009,Benton County,Minnesota,23.6,105,6.1,17.5
MN-011,Big Stone County,Minnesota,22.4,87,3.5,18.9
MN-013,Blue Earth County,Minnesota,25,88,3.2,21.8
MN-015,Brown County,Minnesota,24,80,2.5,21.5
MN-017,Carlton County,Minnesota,23.3,113,7,16.3
MN-019,Carver County,Minnesota,24.8,97,5,19.8
MN-021,Cass County,Minnesota,23,115,8.2,14.8
MN-023,Chippewa County,Minnesota,23.4,87,3.5,19.9
MN-025,Chisago County,Minnesota,26,109,6.5,19.5
MN-027,Clay County,Minnesota,19.1,90,4.8,14.3
MN-029,Clearwater County,Minnesota,20.2,103,7.2,13
MN-031,Cook County,Minnesota,23,120,8,15
MN-033,Cottonwood County,Minnesota,24.2,80,3,21.2
MN-035,Crow Wing County,Minnesota,23.5,112,7.6,15.9
MN-037,Dakota County,Minnesota,26.5,103,5.9,20.6
MN-039,Dodge County,Minnesota,26.2,106,5.8,20.4
MN-041,Douglas County,Minnesota,21.2,97,5.7,15.5
MN-043,Faribault County,Minnesota,26,93,3.8,22.2
MN-045,Fillmore County,Minnesota,27.4,109,5.3,22.1
MN-047,Freeborn County,Minnesota,26.4,104,5.2,21.2
MN-049,Goodhue County,Minnesota,27.1,108,6.4,20.7
MN-051,Grant County,Minnesota,21.4,96,5.3,16.1
MN-053,Hennepin County,Minnesota,25.3,100,5.7,19.6
MN-055,Houston County,Minnesota,28.4,108,5.4,23
MN-057,Hubbard County,Minnesota,22.5,113,8.2,14.3
MN-059,Isanti County,Minnesota,25.5,109,6.9,18.6
MN-061,Itasca County,Minnesota,22.1,116,8,14.1
MN-063,Jackson County,Minnesota,25.4,91,3.4,22
MN-065,Kanabec County,Minnesota,25,115,7.9,17.1
MN-067,Kandiyohi County,Minnesota,23,94,4.5,18.5
MN-069,Kittson County,Minnesota,17.4,104,8,9.4
MN-071,Koochiching County,Minnesota,20.8,114,8.1,12.7
MN-073,Lac qui Parle County,Minnesota,23.8,88,3.5,20.3
MN-075,Lake County,Minnesota,22.3,117,7.8,14.5
MN-077,Lake of the Woods County,Minnesota,18.7,105,7,11.8
MN-079,Le Sueur County,Minnesota,24.8,92,3.8,21
MN-081,Lincoln County,Minnesota,22.7,79,2.5,20.2
MN-083,Lyon County,Minnesota,23.8,83,2.7,21.1
MN-085,McLeod County,Minnesota,24.2,95,4.5,19.7
MN-087,Mahnomen County,Minnesota,19,97,5.9,13.1
MN-089,Marshall County,Minnesota,16.9,95,6,10.9
MN-091,Martin County,Minnesota,25.5,92,3.8,21.7
MN-093,Meeker County,Minnesota,23.8,96,5.1,18.7
MN-095,Mille Lacs County,Minnesota,24.2,109,7.2,17
MN-097,Morrison County,Minnesota,22.9,105,6.4,16.5
MN-099,Mower County,Minnesota,26.4,107,5.5,20.9
MN-101,Murray County,Minnesota,23.5,80,2.4,21.1
MN-103,Nicollet County,Minnesota,24.1,84,2.8,21.3
MN-105,Nobles County,Minnesota,24.3,76,2,22.3
MN-107,Norman County,Minnesota,18.7,95,5.3,13.4
MN-109,Olmsted County,Minnesota,26.8,107,5.6,21.2
MN-111,Otter Tail County,Minnesota,21.2,101,6.6,14.6
MN-113,Pennington County,Minnesota,17.4,95,5.7,11.7
MN-115,Pine County,Minnesota,25.2,118,8,17.2
MN-117,Pipestone County,Minnesota,22.8,73,1.4,21.4
MN-119,Polk County,Minnesota,17.8,92,5.4,12.4
MN-121,Pope County,Minnesota,22,98,5.2,16.8
MN-123,Ramsey County,Minnesota,26.1,103,6,20.1
MN-125,Red Lake County,Minnesota,18,96,6,12
MN-127,Redwood County,Minnesota,23.7,73,2.2,21.5
MN-129,Renville County,Minnesota,23.5,83,2.9,20.6
MN-131,Rice County,Minnesota,25.9,100,5.3,20.6
MN-133,Rock County,Minnesota,23.9,71,1.1,22.8
MN-135,Roseau County,Minnesota,17,98,6.7,10.3
MN-137,St. Louis County,Minnesota,22,115,7.8,14.2
MN-139,Scott County,Minnesota,25.5,98,4.9,20.6
MN-141,Sherburne County,Minnesota,24.1,102,5.7,18.4
MN-143,Sibley County,Minnesota,24.2,92,3.6,20.6
MN-145,Stearns County,Minnesota,22.5,97,5.3,17.2
MN-147,Steele County,Minnesota,26,104,5.4,20.6
MN-149,Stevens County,Minnesota,22.2,97,4.9,17.3
MN-151,Swift County,Minnesota,22.8,90,4.2,18.6
MN-153,Todd County,Minnesota,21.5,99,6.1,15.4
MN-155,Traverse County,Minnesota,21.5,90,3.8,17.7
MN-157,Wabasha County,Minnesota,28,109,6.5,21.5
MN-159,Wadena County,Minnesota,22.3,106,7.3,15
MN-161,Waseca County,Minnesota,25.6,95,4.4,21.2
MN-163,Washington County,Minnesota,26.1,103,5.8,20.3
MN-165,Watonwan County,Minnesota,24.5,84,3,21.5
MN-167,Wilkin County,Minnesota,20.8,93,5.1,15.7
MN-169,Winona County,Minnesota,28.3,113,6.5,21.8
MN-171,Wright County,Minnesota,24.3,98,5.4,18.9
MN-173,Yellow Medicine County,Minnesota,24,85,3.1,20.9
MS-001,Adams County,Mississippi,65.9,123,7,58.9
MS-003,Alcorn County,Mississippi,57.4,124,7.7,49.7
MS-005,Amite County,Mississippi,66.2,119,6.6,59.6
MS-007,Attala County,Mississippi,61.6,120,7.2,54.4
MS-009,Benton County,Mississippi,58.1,127,8.4,49.7
MS-011,Bolivar County,Mississippi,58.5,117,6.4,52.1
MS-013,Calhoun County,Mississippi,60.6,125,7.7,52.9
MS-015,Carroll County,Mississippi,61.5,125,8,53.5
MS-017,Chickasaw County,Mississippi,60.9,127,8.2,52.7
MS-019,Choctaw County,Mississippi,60.8,119,7.2,53.6
MS-021,Claiborne County,Mississippi,65.7,125,7.5,58.2
MS-023,Clarke County,Mississippi,64.8,119,6.4,58.4
MS-025,Clay County,Mississippi,61.7,126,8.2,53.5
MS-027,Coahoma County,Mississippi,58.3,124,7.7,50.6
MS-029,Copiah County,Mississippi,65.8,124,7.2,58.6
