"","PlaceNum","Rank","AirportNum","TravelTime"
"14666",4889,"V2",194,227.183333333333
"14667",4889,"V3",16,202.801666666667
"14668",4890,"V1",26,61.1833333333333
"14669",4890,"V2",20,93.74
"14670",4890,"V3",23,8.34333333333333
"14671",4891,"V1",116,174.906666666667
"14672",4891,"V2",27,216.448333333333
"14673",4891,"V3",111,124.078333333333
"14674",4892,"V1",27,48.6666666666667
"14675",4892,"V2",118,75.2616666666667
"14676",4892,"V3",192,140.518333333333
"14677",4893,"V1",27,145.343333333333
"14678",4893,"V2",117,172.938333333333
"14679",4893,"V3",116,176.333333333333
"14680",4894,"V1",119,97.3466666666667
"14681",4894,"V2",117,54.5833333333333
"14682",4894,"V3",186,173.151666666667
"14683",4895,"V1",82,170.2
"14684",4895,"V2",154,241.483333333333
"14685",4895,"V3",206,201.071666666667
"14686",4896,"V1",125,54.86
"14687",4896,"V2",126,78.8583333333333
"14688",4896,"V3",127,88.0316666666667
"14689",4897,"V1",46,125.655
"14690",4897,"V2",126,139.906666666667
"14691",4897,"V3",124,130.3
"14692",4898,"V1",128,178.935
"14693",4898,"V2",38,168.38
"14694",4898,"V3",70,70.84
"14695",4899,"V1",129,108.635
"14696",4899,"V2",36,48.385
"14697",4899,"V3",130,123.79
"14698",4900,"V1",128,112.761666666667
"14699",4900,"V2",36,155.023333333333
"14700",4900,"V3",38,68.8216666666667
"14701",4901,"V1",128,142.848333333333
"14702",4901,"V2",38,111.848333333333
"14703",4901,"V3",36,29.8
"14704",4902,"V1",4,33.6783333333333
"14705",4902,"V2",5,138.748333333333
"14706",4902,"V3",93,234.593333333333
"14707",4903,"V1",69,92.32
"14708",4903,"V2",3,84.9383333333333
"14709",4903,"V3",136,226.37
"14710",4904,"V1",3,104.431666666667
"14711",4904,"V2",91,173.345
"14712",4904,"V3",177,204.538333333333
"14713",4905,"V1",6,21.1433333333333
"14714",4905,"V2",8,74.3766666666667
"14715",4905,"V3",7,62.165
"14716",4906,"V1",102,102.745
"14717",4906,"V2",16,206.148333333333
"14718",4906,"V3",101,49.4766666666667
"14719",4907,"V1",26,69.7616666666667
"14720",4907,"V2",20,102.318333333333
"14721",4907,"V3",23,26.7616666666667
"14722",4908,"V1",27,48.195
"14723",4908,"V2",118,41.3716666666667
"14724",4908,"V3",192,128.356666666667
"14725",4909,"V1",27,69.62
"14726",4909,"V2",118,110.298333333333
"14727",4909,"V3",117,96.215
"14728",4910,"V1",82,83.015
"14729",4910,"V2",206,201.17
"14730",4910,"V3",154,190.348333333333
"14731",4911,"V1",34,42.2033333333333
"14732",4911,"V2",35,46.6533333333333
"14733",4911,"V3",127,96.71
"14734",4912,"V1",124,141.66
"14735",4912,"V2",126,84.9933333333333
"14736",4912,"V3",36,121.04
"14737",4913,"V1",124,115.16
"14738",4913,"V2",34,92.4083333333333
"14739",4913,"V3",126,133.616666666667
"14740",4914,"V1",124,123.711666666667
"14741",4914,"V2",34,80.9733333333333
"14742",4914,"V3",126,123.793333333333
"14743",4915,"V1",49,156.718333333333
"14744",4915,"V2",165,52.41
"14745",4915,"V3",32,86.8916666666667
"14746",4916,"V1",165,272.526666666667
"14747",4916,"V2",131,236.175
"14748",4916,"V3",49,211.865
"14749",4917,"V1",49,85.37
"14750",4917,"V2",165,90.42
"14751",4917,"V3",45,102.286666666667
"14752",4918,"V1",45,121.49
"14753",4918,"V2",32,107.693333333333
"14754",4918,"V3",49,159.59
"14755",4919,"V1",164,150.995
"14756",4919,"V2",161,215.925
"14757",4919,"V3",163,49.7883333333333
"14758",4920,"V1",176,43.7033333333333
"14759",4920,"V2",60,91.725
"14760",4920,"V3",61,39.3033333333333
"14761",4921,"V1",78,195.788333333333
"14762",4921,"V2",93,438.11
"14763",4921,"V3",105,213.693333333333
"14764",4922,"V1",114,43.705
"14765",4922,"V2",25,39.8166666666667
"14766",4922,"V3",115,72.73
"14767",4923,"V1",16,92.25
"14768",4923,"V2",104,283.14
"14769",4923,"V3",101,212.78
"14770",4924,"V1",34,42.1933333333333
"14771",4924,"V2",35,51.3566666666667
"14772",4924,"V3",130,100.828333333333
"14773",4925,"V1",126,130.736666666667
"14774",4925,"V2",125,89.8483333333333
"14775",4925,"V3",124,90.2016666666667
"14776",4926,"V1",42,25.8266666666667
"14777",4926,"V2",141,76.8883333333333
"14778",4926,"V3",143,91.2216666666667
"14779",4927,"V1",90,91.9483333333333
"14780",4927,"V2",2,31.2616666666667
"14781",4927,"V3",118,181.443333333333
"14782",4928,"V1",43,90.5133333333333
"14783",4928,"V2",145,304.408333333333
"14784",4928,"V3",83,119.105
"14785",4929,"V1",91,101.42
"14786",4929,"V2",177,89.71
"14787",4929,"V3",64,91.44
"14788",4930,"V1",55,116.891666666667
"14789",4930,"V2",171,44.775
"14790",4930,"V3",17,67.52
"14791",4931,"V1",170,77.5666666666667
"14792",4931,"V2",174,26.7966666666667
"14793",4931,"V3",169,52.1683333333333
"14794",4932,"V1",55,141.733333333333
"14795",4932,"V2",17,32.1983333333333
"14796",4932,"V3",204,162.456666666667
"14797",4933,"V1",131,98.3883333333333
"14798",4933,"V2",64,92.975
"14799",4933,"V3",177,122.781666666667
"14800",4934,"V1",171,86.5583333333333
"14801",4934,"V2",175,33.115
"14802",4934,"V3",51,80.4566666666667
"14803",4935,"V1",170,64.8016666666667
"14804",4935,"V2",169,60.9183333333333
"14805",4935,"V3",185,83.9533333333333
"14806",4936,"V1",2,21.335
"14807",4936,"V2",88,98.9183333333333
"14808",4936,"V3",90,114.78
"14809",4937,"V1",177,81.8466666666667
"14810",4937,"V2",64,148.516666666667
"14811",4937,"V3",91,90.775
"14812",4938,"V1",147,150.34
"14813",4938,"V2",44,110.28
"14814",4938,"V3",32,77.3383333333333
"14815",4939,"V1",147,104.551666666667
"14816",4939,"V2",121,118.096666666667
"14817",4939,"V3",209,166.416666666667
"14818",4940,"V1",32,76.295
"14819",4940,"V2",45,115.368333333333
"14820",4940,"V3",49,174.161666666667
"14821",4941,"V1",165,231.481666666667
"14822",4941,"V2",131,153.898333333333
"14823",4941,"V3",49,170.82
"14824",4942,"V1",131,211.326666666667
"14825",4942,"V2",165,96.3166666666667
"14826",4942,"V3",45,221.991666666667
"14827",4943,"V1",38,90.43
"14828",4943,"V2",132,26.37
"14829",4943,"V3",37,71.175
"14830",4944,"V1",38,61.36
"14831",4944,"V2",132,136.475
"14832",4944,"V3",128,88.8633333333333
"14833",4945,"V1",38,93.7783333333333
"14834",4945,"V2",132,26.3366666666667
"14835",4945,"V3",37,71.03
"14836",4946,"V1",133,59.0816666666667
"14837",4946,"V2",135,103.655
"14838",4946,"V3",134,67.4833333333333
"14839",4947,"V1",133,24.9466666666667
"14840",4947,"V2",136,97.0966666666667
"14841",4947,"V3",135,117.37
"14842",4948,"V1",42,25.655
"14843",4948,"V2",141,100.218333333333
"14844",4948,"V3",143,112.585
"14845",4949,"V1",43,45.88
"14846",4949,"V2",143,82.5016666666667
"14847",4949,"V3",144,116.335
"14848",4950,"V1",145,160.001666666667
"14849",4950,"V2",144,87.5466666666667
"14850",4950,"V3",208,284.513333333333
"14851",4951,"V1",44,34.1416666666667
"14852",4951,"V2",147,173.225
"14853",4951,"V3",146,116.161666666667
"14854",4952,"V1",44,89.2183333333333
"14855",4952,"V2",147,134.293333333333
"14856",4952,"V3",190,186.341666666667
"14857",4953,"V1",36,54.46
"14858",4953,"V2",37,91.5
"14859",4953,"V3",62,112.58
"14860",4954,"V1",36,131.09
"14861",4954,"V2",124,112.055
"14862",4954,"V3",34,121.653333333333
"14863",4955,"V1",128,115.863333333333
"14864",4955,"V2",38,112.768333333333
"14865",4955,"V3",36,60.395
"14866",4956,"V1",129,37.3433333333333
"14867",4956,"V2",142,122.598333333333
"14868",4956,"V3",130,125.275
"14869",4957,"V1",121,67.5383333333333
"14870",4957,"V2",125,115.27
"14871",4957,"V3",209,148.995
"14872",4958,"V1",32,67.4583333333333
"14873",4958,"V2",49,116.871666666667
"14874",4958,"V3",165,151.381666666667
"14875",4959,"V1",32,104.788333333333
"14876",4959,"V2",49,173.598333333333
"14877",4959,"V3",147,166.691666666667
"14878",4960,"V1",32,128.845
"14879",4960,"V2",147,200.566666666667
"14880",4960,"V3",49,165.856666666667
"14881",4961,"V1",131,143.28
"14882",4961,"V2",45,109.498333333333
"14883",4961,"V3",165,188.251666666667
"14884",4962,"V1",38,91.665
"14885",4962,"V2",132,23.7683333333333
"14886",4962,"V3",37,72.42
"14887",4963,"V1",38,87.0416666666667
"14888",4963,"V2",132,33.4
"14889",4963,"V3",37,68.605
"14890",4964,"V1",134,67.9416666666667
"14891",4964,"V2",135,42.93
"14892",4964,"V3",39,85.955
"14893",4965,"V1",133,51.8366666666667
"14894",4965,"V2",137,123.53
"14895",4965,"V3",136,93.23
"14896",4966,"V1",41,86.5983333333333
"14897",4966,"V2",66,93.1
"14898",4966,"V3",166,183.783333333333
"14899",4967,"V1",43,37.6016666666667
"14900",4967,"V2",142,79.4683333333333
"14901",4967,"V3",143,74.2233333333333
"14902",4968,"V1",175,62.695
"14903",4968,"V2",58,44.655
"14904",4968,"V3",57,33.7933333333333
"14905",4969,"V1",167,46.1483333333333
"14906",4969,"V2",66,126.266666666667
"14907",4969,"V3",166,24.97
"14908",4970,"V1",89,119.718333333333
"14909",4970,"V2",150,166.926666666667
"14910",4970,"V3",149,140.098333333333
"14911",4971,"V1",67,67.4966666666667
"14912",4971,"V2",184,111.898333333333
"14913",4971,"V3",176,98.1716666666667
"14914",4972,"V1",118,122.44
"14915",4972,"V2",90,117.843333333333
"14916",4972,"V3",27,118.891666666667
"14917",4973,"V1",84,113.546666666667
"14918",4973,"V2",1,31.7733333333333
"14919",4973,"V3",85,129.286666666667
"14920",4974,"V1",4,100.048333333333
"14921",4974,"V2",93,191.225
"14922",4974,"V3",92,155.706666666667
"14923",4975,"V1",3,93.35
"14924",4975,"V2",91,212.498333333333
"14925",4975,"V3",148,173.578333333333
"14926",4976,"V1",3,42.775
"14927",4976,"V2",136,201.135
"14928",4976,"V3",137,195.101666666667
"14929",4977,"V1",69,125.498333333333
"14930",4977,"V2",3,122.753333333333
"14931",4977,"V3",148,212.488333333333
"14932",4978,"V1",10,54.1483333333333
"14933",4978,"V2",7,46.2333333333333
"14934",4978,"V3",15,52.015
"14935",4979,"V1",105,211.368333333333
"14936",4979,"V2",104,189.048333333333
"14937",4979,"V3",101,168.555
"14938",4980,"V1",16,139.911666666667
"14939",4980,"V2",102,223.973333333333
"14940",4980,"V3",189,253.973333333333
"14941",4981,"V1",11,118.895
"14942",4981,"V2",9,31.9616666666667
"14943",4981,"V3",100,137.883333333333
"14944",4982,"V1",67,57.3516666666667
"14945",4982,"V2",184,154.786666666667
"14946",4982,"V3",176,61.085
"14947",4983,"V1",85,357.9
"14948",4983,"V2",1,106.176666666667
"14949",4983,"V3",84,84.2683333333333
"14950",4984,"V1",85,658.391666666667
"14951",4984,"V2",1,107.79
"14952",4984,"V3",84,279.516666666667
"14953",4985,"V1",211,176.961666666667
"14954",4985,"V2",191,230.035
"14955",4985,"V3",203,74.5833333333333
"14956",4986,"V1",184,130.383333333333
"14957",4986,"V2",19,115.056666666667
"14958",4986,"V3",201,180.463333333333
"14959",4987,"V1",162,195.538333333333
"14960",4987,"V2",163,104.443333333333
"14961",4987,"V3",146,174.113333333333
"14962",4988,"V1",44,85.5283333333333
"14963",4988,"V2",147,184.703333333333
"14964",4988,"V3",146,165.361666666667
"14965",4989,"V1",134,137.016666666667
"14966",4989,"V2",135,57.4233333333333
"14967",4989,"V3",133,116.858333333333
"14968",4990,"V1",150,170.93
"14969",4990,"V2",69,136.171666666667
"14970",4990,"V3",2,128.056666666667
"14971",4991,"V1",45,47.2216666666667
"14972",4991,"V2",49,123.321666666667
"14973",4991,"V3",165,135.188333333333
"14974",4992,"V1",46,116.805
"14975",4992,"V2",128,171.673333333333
"14976",4992,"V3",69,175.371666666667
"14977",4993,"V1",49,93.0383333333333
"14978",4993,"V2",45,112.235
"14979",4993,"V3",165,124.101666666667
"14980",4994,"V1",46,173.34
"14981",4994,"V2",45,138.09
"14982",4994,"V3",126,215.51
"14983",4995,"V1",153,242.545
"14984",4995,"V2",154,117.08
"14985",4995,"V3",152,272.79
"14986",4996,"V1",165,175.321666666667
"14987",4996,"V2",49,214.82
"14988",4996,"V3",131,114.66
"14989",4997,"V1",190,226.461666666667
"14990",4997,"V2",165,227.166666666667
"14991",4997,"V3",49,177.796666666667
"14992",4998,"V1",165,182.943333333333
"14993",4998,"V2",49,81.1783333333333
"14994",4998,"V3",45,20.5166666666667
"14995",4999,"V1",57,53.455
"14996",4999,"V2",51,100.5
"14997",4999,"V3",58,100.103333333333
"14998",5000,"V1",200,170.3
"14999",5000,"V2",74,202.388333333333
"15000",5000,"V3",198,164.59
"15001",5001,"V1",74,225.641666666667
"15002",5001,"V2",200,219.011666666667
"15003",5001,"V3",198,201.253333333333
"15004",5002,"V1",172,98.555
"15005",5002,"V2",175,50.2266666666667
"15006",5002,"V3",57,139.645
"15007",5003,"V1",171,130.701666666667
"15008",5003,"V2",55,66.7816666666667
"15009",5003,"V3",17,68.1666666666667
"15010",5004,"V1",162,200.478333333333
"15011",5004,"V2",163,118.411666666667
"15012",5004,"V3",146,85.3766666666667
"15013",5005,"V1",44,54.6216666666667
"15014",5005,"V2",147,198.068333333333
"15015",5005,"V3",146,136.641666666667
"15016",5006,"V1",190,218.776666666667
"15017",5006,"V2",49,190.693333333333
"15018",5006,"V3",44,62.38
"15019",5007,"V1",150,165.893333333333
"15020",5007,"V2",136,136.736666666667
"15021",5007,"V3",69,73.945
"15022",5008,"V1",69,159.478333333333
"15023",5008,"V2",3,61.8333333333333
"15024",5008,"V3",150,175.653333333333
"15025",5009,"V1",69,170.605
"15026",5009,"V2",46,132.793333333333
"15027",5009,"V3",128,209.08
"15028",5010,"V1",91,99.5716666666667
"15029",5010,"V2",148,74.275
"15030",5010,"V3",177,88.2633333333333
"15031",5011,"V1",49,107.091666666667
"15032",5011,"V2",165,92.9083333333333
"15033",5011,"V3",45,104.775
"15034",5012,"V1",148,168.158333333333
"15035",5012,"V2",46,239.291666666667
"15036",5012,"V3",91,103.358333333333
"15037",5013,"V1",45,64.7383333333333
"15038",5013,"V2",148,215.546666666667
"15039",5013,"V3",91,153.285
"15040",5014,"V1",16,97.43
"15041",5014,"V2",102,181.491666666667
"15042",5014,"V3",104,227.406666666667
"15043",5015,"V1",165,190.67
"15044",5015,"V2",49,272.65
"15045",5015,"V3",131,130.008333333333
"15046",5016,"V1",165,190.493333333333
"15047",5016,"V2",49,150.8
"15048",5016,"V3",45,90.1383333333333
"15049",5017,"V1",165,210.326666666667
"15050",5017,"V2",49,279.638333333333
"15051",5017,"V3",131,149.665
"15052",5018,"V1",78,12.32
"15053",5018,"V2",122,52.2283333333333
"15054",5018,"V3",105,50.3216666666667
"15055",5019,"V1",197,213.92
"15056",5019,"V2",195,133.385
"15057",5019,"V3",199,277.896666666667
"15058",5020,"V1",78,77.1283333333333
"15059",5020,"V2",105,253.963333333333
"15060",5020,"V3",122,256.853333333333
"15061",5021,"V1",138,166.296666666667
"15062",5021,"V2",68,152.991666666667
"15063",5021,"V3",40,266.578333333333
"15064",5022,"V1",81,178.615
"15065",5022,"V2",65,137.18
"15066",5022,"V3",205,241.133333333333
"15067",5023,"V1",81,186.161666666667
"15068",5023,"V2",65,144.726666666667
"15069",5023,"V3",205,248.68
"15070",5024,"V1",81,211.888333333333
"15071",5024,"V2",205,170.453333333333
"15072",5024,"V3",65,274.406666666667
"15073",5025,"V1",65,120.341666666667
"15074",5025,"V2",206,149.185
"15075",5025,"V3",180,129.238333333333
"15076",5026,"V1",65,87.1033333333333
"15077",5026,"V2",180,150.995
"15078",5026,"V3",206,144.145
"15079",5027,"V1",205,148.341666666667
"15080",5027,"V2",81,77.8333333333333
"15081",5027,"V3",206,328.75
"15082",5028,"V1",205,289.13
"15083",5028,"V2",81,132.595
"15084",5028,"V3",65,15.345
"15085",5029,"V1",164,367.448333333333
"15086",5029,"V2",161,308.481666666667
"15087",5029,"V3",151,189.803333333333
"15088",5030,"V1",201,149.368333333333
"15089",5030,"V2",203,59.22
"15090",5030,"V3",19,105.786666666667
"15091",5031,"V1",201,140.526666666667
"15092",5031,"V2",203,52.865
"15093",5031,"V3",19,81.285
"15094",5032,"V1",211,126.533333333333
"15095",5032,"V2",61,163.196666666667
"15096",5032,"V3",67,75.27
"15097",5033,"V1",158,44.2183333333333
"15098",5033,"V2",160,66.915
"15099",5033,"V3",159,57.4083333333333
"15100",5034,"V1",81,218.008333333333
"15101",5034,"V2",205,65.73
"15102",5034,"V3",65,116.446666666667
"15103",5035,"V1",80,99.1516666666667
"15104",5035,"V2",202,85.165
"15105",5035,"V3",48,131.026666666667
"15106",5036,"V1",79,106.75
"15107",5036,"V2",202,101.163333333333
"15108",5036,"V3",159,115.488333333333
"15109",5037,"V1",187,73.525
"15110",5037,"V2",155,54.4566666666667
"15111",5037,"V3",47,60.51
"15112",5038,"V1",79,110.118333333333
"15113",5038,"V2",202,104.67
"15114",5038,"V3",159,118.298333333333
"15115",5039,"V1",161,82.63
"15116",5039,"V2",162,115.736666666667
"15117",5039,"V3",163,182.405
"15118",5040,"V1",62,96.4516666666667
"15119",5040,"V2",129,77.89
"15120",5040,"V3",61,91.955
"15121",5041,"V1",61,38.46
"15122",5041,"V2",176,103.195
"15123",5041,"V3",62,105.905
"15124",5042,"V1",61,98.3783333333333
"15125",5042,"V2",37,110.04
"15126",5042,"V3",62,119.661666666667
"15127",5043,"V1",62,86.5283333333333
"15128",5043,"V2",61,54.6666666666667
"15129",5043,"V3",37,57.2516666666667
"15130",5044,"V1",62,131.813333333333
"15131",5044,"V2",129,56.0116666666667
"15132",5044,"V3",37,86.01
"15133",5045,"V1",176,102.558333333333
"15134",5045,"V2",67,91.8733333333333
"15135",5045,"V3",60,47.615
"15136",5046,"V1",131,156.951666666667
"15137",5046,"V2",63,175.833333333333
"15138",5046,"V3",64,108.22
"15139",5047,"V1",64,111.938333333333
"15140",5047,"V2",63,117.221666666667
"15141",5047,"V3",177,139.22
"15142",5048,"V1",63,50.7266666666667
"15143",5048,"V2",64,93.5433333333333
"15144",5048,"V3",177,116.195
"15145",5049,"V1",123,199
"15146",5049,"V2",33,181.688333333333
"15147",5049,"V3",206,237.943333333333
"15148",5050,"V1",67,42.855
"15149",5050,"V2",184,133.556666666667
"15150",5050,"V3",176,53.9216666666667
"15151",5051,"V1",59,57.15
"15152",5051,"V2",169,60.8366666666667
"15153",5051,"V3",170,99.6516666666667
"15154",5052,"V1",170,65.1
"15155",5052,"V2",169,64.865
"15156",5052,"V3",185,80.9616666666667
"15157",5053,"V1",58,36.8016666666667
"15158",5053,"V2",57,37.865
"15159",5053,"V3",175,67.2833333333333
"15160",5054,"V1",47,81.75
"15161",5054,"V2",155,77.6683333333333
"15162",5054,"V3",191,130.55
"15163",5055,"V1",47,63.3216666666667
"15164",5055,"V2",187,83.9466666666667
"15165",5055,"V3",155,78.1183333333333
"15166",5056,"V1",161,143.535
"15167",5056,"V2",164,223.648333333333
"15168",5056,"V3",189,239.126666666667
"15169",5057,"V1",162,170.748333333333
"15170",5057,"V2",163,92.5616666666667
"15171",5057,"V3",161,112.67
"15172",5058,"V1",161,77.9733333333333
"15173",5058,"V2",164,158.086666666667
"15174",5058,"V3",189,297.513333333333
"15175",5059,"V1",176,92.6133333333333
"15176",5059,"V2",67,95.56
"15177",5059,"V3",60,37.67
"15178",5060,"V1",61,35.0766666666667
"15179",5060,"V2",176,95.78
"15180",5060,"V3",62,115.69
"15181",5061,"V1",61,103.758333333333
"15182",5061,"V2",62,85.1866666666667
"15183",5061,"V3",37,91.5183333333333
"15184",5062,"V1",63,18.8616666666667
"15185",5062,"V2",64,98.7833333333333
"15186",5062,"V3",177,121.435
"15187",5063,"V1",65,77.2733333333333
"15188",5063,"V2",178,137.271666666667
"15189",5063,"V3",180,215.636666666667
"15190",5064,"V1",192,100.806666666667
"15191",5064,"V2",118,19.35
"15192",5064,"V3",193,106.895
"15193",5065,"V1",195,26.2883333333333
"15194",5065,"V2",196,117.121666666667
"15195",5065,"V3",197,139.136666666667
"15196",5066,"V1",81,251.096666666667
"15197",5066,"V2",205,94.9066666666667
"15198",5066,"V3",65,122.66
"15199",5067,"V1",203,119.233333333333
"15200",5067,"V2",157,121.161666666667
"15201",5067,"V3",201,18.7733333333333
"15202",5068,"V1",19,48.2133333333333
"15203",5068,"V2",18,32.3333333333333
"15204",5068,"V3",41,87.93
"15205",5069,"V1",49,87.5916666666667
"15206",5069,"V2",165,117.756666666667
"15207",5069,"V3",190,141.886666666667
"15208",5070,"V1",52,37.3983333333333
"15209",5070,"V2",103,269.28
"15210",5070,"V3",74,247.165
"15211",5071,"V1",153,171.506666666667
"15212",5071,"V2",151,182.211666666667
"15213",5071,"V3",152,158.733333333333
"15214",5072,"V1",103,206.333333333333
"15215",5072,"V2",102,165.966666666667
"15216",5072,"V3",101,165.32
"15217",5073,"V1",25,71.4666666666667
"15218",5073,"V2",107,112.943333333333
"15219",5073,"V3",114,91.2233333333333
"15220",5074,"V1",25,108.586666666667
"15221",5074,"V2",114,48.725
"15222",5074,"V3",24,68.4816666666667
"15223",5075,"V1",25,63.95
"15224",5075,"V2",114,138.03
"15225",5075,"V3",107,83.7066666666667
"15226",5076,"V1",25,91.0766666666667
"15227",5076,"V2",114,51.0383333333333
"15228",5076,"V3",24,66.5683333333333
"15229",5077,"V1",100,159.941666666667
"15230",5077,"V2",11,119.183333333333
"15231",5077,"V3",9,79.6366666666667
"15232",5078,"V1",81,109.041666666667
"15233",5078,"V2",206,183.295
"15234",5078,"V3",205,149.975
"15235",5079,"V1",67,37.3133333333333
"15236",5079,"V2",176,83.69
"15237",5079,"V3",184,88.8216666666667
"15238",5080,"V1",169,54.2966666666667
"15239",5080,"V2",170,86.2366666666667
"15240",5080,"V3",185,134.948333333333
"15241",5081,"V1",181,94.4083333333333
"15242",5081,"V2",167,80.2166666666667
"15243",5081,"V3",66,23.8266666666667
"15244",5082,"V1",47,67.5116666666667
"15245",5082,"V2",187,91.8383333333333
"15246",5082,"V3",155,61.2
"15247",5083,"V1",190,188.898333333333
"15248",5083,"V2",49,223.523333333333
"15249",5083,"V3",165,81.025
"15250",5084,"V1",161,190.93
"15251",5084,"V2",189,289.413333333333
"15252",5084,"V3",164,248.16
"15253",5085,"V1",192,76.0416666666667
"15254",5085,"V2",70,110.691666666667
"15255",5085,"V3",88,88.7483333333333
"15256",5086,"V1",200,242.576666666667
"15257",5086,"V2",198,176.513333333333
"15258",5086,"V3",71,137.186666666667
"15259",5087,"V1",77,83.5116666666667
"15260",5087,"V2",71,17.5083333333333
"15261",5087,"V3",195,133.755
"15262",5088,"V1",75,114.8
"15263",5088,"V2",195,121.588333333333
"15264",5088,"V3",76,117.38
"15265",5089,"V1",71,165.661666666667
"15266",5089,"V2",72,169.468333333333
"15267",5089,"V3",73,188.393333333333
"15268",5090,"V1",75,145.936666666667
"15269",5090,"V2",76,100.775
"15270",5090,"V3",71,107.563333333333
"15271",5091,"V1",182,121.923333333333
"15272",5091,"V2",56,130.288333333333
"15273",5091,"V3",67,58.8283333333333
"15274",5092,"V1",184,71.9283333333333
"15275",5092,"V2",67,124.595
"15276",5092,"V3",182,78.2683333333333
"15277",5093,"V1",169,61.72
"15278",5093,"V2",170,100.535
"15279",5093,"V3",185,155.685
"15280",5094,"V1",184,78.48
"15281",5094,"V2",67,174.043333333333
"15282",5094,"V3",176,62.8583333333333
"15283",5095,"V1",184,115.878333333333
"15284",5095,"V2",67,154.5
"15285",5095,"V3",183,60.6533333333333
"15286",5096,"V1",156,133.936666666667
"15287",5096,"V2",188,59.9766666666667
"15288",5096,"V3",47,115.953333333333
"15289",5097,"V1",189,323.821666666667
"15290",5097,"V2",190,174.045
"15291",5097,"V3",161,251.626666666667
"15292",5098,"V1",190,195.14
"15293",5098,"V2",49,229.765
"15294",5098,"V3",165,70.1766666666667
"15295",5099,"V1",70,144.488333333333
"15296",5099,"V2",192,83.955
"15297",5099,"V3",38,158.881666666667
"15298",5100,"V1",73,182.53
"15299",5100,"V2",72,48.305
"15300",5100,"V3",63,59.3133333333333
"15301",5101,"V1",198,125.988333333333
"15302",5101,"V2",194,50.1266666666667
"15303",5101,"V3",200,173.121666666667
"15304",5102,"V1",200,231.666666666667
"15305",5102,"V2",198,188.226666666667
"15306",5102,"V3",74,78.8183333333333
"15307",5103,"V1",182,78.0383333333333
"15308",5103,"V2",56,133.271666666667
"15309",5103,"V3",59,41.69
"15310",5104,"V1",152,160.948333333333
"15311",5104,"V2",151,67.2233333333333
"15312",5104,"V3",153,240.483333333333
"15313",5105,"V1",27,43.025
"15314",5105,"V2",118,52.55
"15315",5105,"V3",192,104.66
"15316",5106,"V1",115,70.2116666666667
"15317",5106,"V2",114,67.7533333333333
"15318",5106,"V3",25,18.525
"15319",5107,"V1",116,145.858333333333
"15320",5107,"V2",22,140.031666666667
"15321",5107,"V3",107,125.25
"15322",5108,"V1",172,63.51
"15323",5108,"V2",57,14.6533333333333
"15324",5108,"V3",175,106.268333333333
"15325",5109,"V1",172,41.955
"15326",5109,"V2",57,56.375
"15327",5109,"V3",58,33.1516666666667
"15328",5110,"V1",70,153.371666666667
"15329",5110,"V2",128,76.3766666666667
"15330",5110,"V3",38,118.123333333333
"15331",5111,"V1",110,57.5933333333333
"15332",5111,"V2",106,31.77
"15333",5111,"V3",24,36.8816666666667
"15334",5112,"V1",110,60.0466666666667
"15335",5112,"V2",106,34.2233333333333
"15336",5112,"V3",24,39.335
"15337",5113,"V1",174,102.708333333333
"15338",5113,"V2",55,120.373333333333
"15339",5113,"V3",170,68.5233333333333
"15340",5114,"V1",120,28.49
"15341",5114,"V2",30,121.263333333333
"15342",5114,"V3",29,46.2366666666667
"15343",5115,"V1",120,28.475
"15344",5115,"V2",30,116.463333333333
"15345",5115,"V3",29,41.4366666666667
"15346",5116,"V1",30,30.185
"15347",5116,"V2",120,99.275
"15348",5116,"V3",29,90.87
"15349",5117,"V1",81,225.098333333333
"15350",5117,"V2",205,68.9083333333333
"15351",5117,"V3",65,102.603333333333
"15352",5118,"V1",81,235.518333333333
"15353",5118,"V2",205,78.9833333333333
"15354",5118,"V3",65,85.9166666666667
"15355",5119,"V1",191,188.018333333333
"15356",5119,"V2",211,108.743333333333
"15357",5119,"V3",155,184.323333333333
"15358",5120,"V1",206,201.128333333333
"15359",5120,"V2",81,165.175
"15360",5120,"V3",65,90.5066666666667
"15361",5121,"V1",82,83.8183333333333
"15362",5121,"V2",206,245.373333333333
"15363",5121,"V3",154,188.99
"15364",5122,"V1",211,200.368333333333
"15365",5122,"V2",203,179.196666666667
"15366",5122,"V3",191,43.7033333333333
"15367",5123,"V1",210,85.075
"15368",5123,"V2",207,109.086666666667
"15369",5123,"V3",208,29.9916666666667
"15370",5124,"V1",147,98.0383333333333
"15371",5124,"V2",209,136.958333333333
"15372",5124,"V3",210,145.72
"15373",5125,"V1",210,111.041666666667
"15374",5125,"V2",207,108.675
"15375",5125,"V3",208,40.4283333333333
"15376",5126,"V1",124,156.635
"15377",5126,"V2",126,94.58
"15378",5126,"V3",46,124.903333333333
"15379",5127,"V1",46,92.1033333333333
"15380",5127,"V2",126,127.646666666667
"15381",5127,"V3",124,129.593333333333
"15382",5128,"V1",124,109.916666666667
"15383",5128,"V2",126,51.585
"15384",5128,"V3",34,74.48
"15385",5129,"V1",49,130.618333333333
"15386",5129,"V2",32,100.146666666667
"15387",5129,"V3",165,134.771666666667
"15388",5130,"V1",49,113.313333333333
"15389",5130,"V2",32,75.9416666666667
"15390",5130,"V3",165,110.451666666667
